Timestamp,Name,ID,Angle,Temperature,Temp_Units,Battery,Gravity,Interval,RSSI
2026-01-02T12:38:34.948134,iSpindel000,8947409,70.84913,82.175,F,3.618352,23.85289,30,-67
2026-01-02T12:39:06.894117,iSpindel000,8947409,70.87675,82.2875,F,3.618352,23.86706,30,-64
2026-01-02T12:39:38.538453,iSpindel000,8947409,70.88119,82.39999,F,3.613139,23.86934,30,-64
2026-01-02T12:40:09.256475,iSpindel000,8947409,70.91419,82.39999,F,3.613139,23.88627,30,-64
2026-01-02T12:40:40.286013,iSpindel000,8947409,70.90636,82.5125,F,3.613139,23.88225,30,-63
2026-01-02T12:42:26.578817,iSpindel000,8947409,70.89891,82.5125,F,3.618352,23.87843,30,-64
2026-01-02T12:42:58.226764,iSpindel000,8947409,70.89678,82.625,F,3.613139,23.87734,30,-63
2026-01-02T12:43:30.175120,iSpindel000,8947409,70.91938,82.625,F,3.613139,23.88893,30,-64
2026-01-02T12:44:40.909066,iSpindel000,8947409,70.91608,82.625,F,3.618352,23.88724,30,-65
2026-01-02T12:46:28.678787,iSpindel000,8947409,71.05304,82.39999,F,3.618352,23.9575,30,-66
2026-01-02T12:47:00.303458,iSpindel000,8947409,71.0517,82.39999,F,3.618352,23.95681,30,-67
2026-01-02T12:48:10.042638,iSpindel000,8947409,71.09666,82.39999,F,3.618352,23.97987,30,-63
2026-01-02T12:48:41.674451,iSpindel000,8947409,71.09695,82.2875,F,3.613139,23.98002,30,-62
2026-01-02T12:49:13.423685,iSpindel000,8947409,71.08075,82.2875,F,3.613139,23.97171,30,-63
2026-01-02T12:49:45.269607,iSpindel000,8947409,71.12138,82.175,F,3.618352,23.99255,30,-63
2026-01-02T12:50:16.898887,iSpindel000,8947409,71.09956,82.175,F,3.613139,23.98136,30,-63
2026-01-02T12:50:47.631025,iSpindel000,8947409,71.09906,82.0625,F,3.613139,23.9811,30,-62
2026-01-02T12:51:18.355959,iSpindel000,8947409,71.09225,81.95,F,3.613139,23.97761,30,-63
2026-01-02T12:51:50.310263,iSpindel000,8947409,71.08555,81.95,F,3.613139,23.97417,30,-64
2026-01-02T12:53:00.058614,iSpindel000,8947409,71.11557,81.725,F,3.618352,23.98957,30,-64
2026-01-02T12:53:30.770635,iSpindel000,8947409,71.11741,81.6125,F,3.613139,23.99051,30,-63
2026-01-02T12:54:02.708230,iSpindel000,8947409,71.1238,81.6125,F,3.613139,23.99379,30,-63
2026-01-02T12:54:34.350056,iSpindel000,8947409,71.11648,81.5,F,3.613139,23.99004,30,-63
2026-01-02T12:55:05.990498,iSpindel000,8947409,71.10885,81.3875,F,3.613139,23.98612,30,-66
2026-01-02T12:55:37.630729,iSpindel000,8947409,71.10027,81.27499,F,3.618352,23.98172,30,-63
2026-01-02T12:56:09.276872,iSpindel000,8947409,71.11323,81.1625,F,3.613139,23.98837,30,-64
2026-01-02T12:56:40.931224,iSpindel000,8947409,71.11929,81.05,F,3.618352,23.99148,30,-66
2026-01-02T12:57:12.565868,iSpindel000,8947409,71.09885,81.05,F,3.618352,23.981,30,-63
2026-01-02T12:57:43.285355,iSpindel000,8947409,71.12889,80.9375,F,3.613139,23.9964,30,-62
2026-01-02T12:58:14.005941,iSpindel000,8947409,71.10488,80.825,F,3.613139,23.98409,30,-63
2026-01-02T12:58:44.726424,iSpindel000,8947409,71.13557,80.71249,F,3.613139,23.99983,30,-63
2026-01-02T12:59:16.688602,iSpindel000,8947409,71.12564,80.6,F,3.618352,23.99474,30,-63
2026-01-02T12:59:48.621222,iSpindel000,8947409,71.11804,80.4875,F,3.618352,23.99084,30,-63
2026-01-02T13:00:20.264622,iSpindel000,8947409,71.1271,80.4875,F,3.618352,23.99548,30,-63
2026-01-02T13:01:29.995078,iSpindel000,8947409,71.15083,80.2625,F,3.618352,24.00765,30,-64
2026-01-02T13:02:01.640785,iSpindel000,8947409,71.1336,80.14999,F,3.613139,23.99882,30,-64
2026-01-02T13:03:13.238134,iSpindel000,8947409,71.14072,79.925,F,3.618352,24.00247,30,-64
2026-01-02T13:03:44.867984,iSpindel000,8947409,71.10868,79.7,F,3.613139,23.98604,30,-64
2026-01-02T13:04:16.509268,iSpindel000,8947409,71.12994,79.7,F,3.618352,23.99694,30,-65
2026-01-02T13:05:27.774855,iSpindel000,8947409,71.16109,79.475,F,3.618352,24.01292,30,-64
2026-01-02T13:05:59.426068,iSpindel000,8947409,71.13947,79.3625,F,3.618352,24.00183,30,-63
2026-01-02T13:06:30.147317,iSpindel000,8947409,71.13475,79.25,F,3.613139,23.99941,30,-63
2026-01-02T13:07:40.182064,iSpindel000,8947409,71.14349,79.02499,F,3.618352,24.00389,30,-64
2026-01-02T13:08:11.822540,iSpindel000,8947409,71.14998,78.9125,F,3.618352,24.00722,30,-63
2026-01-02T13:08:43.478138,iSpindel000,8947409,71.17552,78.9125,F,3.602711,24.02032,30,-63
2026-01-02T13:09:17.263756,iSpindel000,8947409,71.1662,78.8,F,3.613139,24.01554,30,-63
2026-01-02T13:09:48.898850,iSpindel000,8947409,71.10244,78.6875,F,3.613139,23.98284,30,-63
2026-01-02T13:10:24.546817,iSpindel000,8947409,71.13332,78.575,F,3.618352,23.99867,30,-66
2026-01-02T13:10:55.255180,iSpindel000,8947409,71.15292,78.46249,F,3.613139,24.00873,30,-63
2026-01-02T13:11:27.203032,iSpindel000,8947409,71.15594,78.35,F,3.613139,24.01028,30,-64
2026-01-02T13:11:57.933315,iSpindel000,8947409,71.17219,78.2375,F,3.613139,24.01861,30,-63
2026-01-02T13:12:29.883936,iSpindel000,8947409,71.16624,78.2375,F,3.613139,24.01556,30,-63
2026-01-02T13:13:00.599070,iSpindel000,8947409,71.1656,78.125,F,3.613139,24.01523,30,-62
2026-01-02T13:13:31.636718,iSpindel000,8947409,71.15083,78.0125,F,3.613139,24.00766,30,-64
2026-01-02T13:14:03.580544,iSpindel000,8947409,71.13065,77.89999,F,3.618352,23.9973,30,-63
2026-01-02T13:14:35.223688,iSpindel000,8947409,71.17535,77.7875,F,3.613139,24.02023,30,-63
2026-01-02T13:15:07.161535,iSpindel000,8947409,71.14925,77.675,F,3.618352,24.00684,30,-64
2026-01-02T13:15:38.806317,iSpindel000,8947409,71.18073,77.5625,F,3.618352,24.02299,30,-63
2026-01-02T13:16:10.449106,iSpindel000,8947409,71.1463,77.5625,F,3.618352,24.00533,30,-65
2026-01-02T13:16:41.169832,iSpindel000,8947409,71.17597,77.45,F,3.613139,24.02055,30,-65
2026-01-02T13:17:12.193532,iSpindel000,8947409,71.17878,77.33749,F,3.613139,24.02199,30,-65
2026-01-02T13:17:42.949346,iSpindel000,8947409,71.16481,77.225,F,3.618352,24.01483,30,-65
2026-01-02T13:18:14.869688,iSpindel000,8947409,71.18423,77.225,F,3.618352,24.02478,30,-67
2026-01-02T13:18:46.613514,iSpindel000,8947409,71.19833,77,F,3.618352,24.03201,30,-65
2026-01-02T13:19:18.462670,iSpindel000,8947409,71.22774,77,F,3.613139,24.0471,30,-66
2026-01-02T13:19:52.260844,iSpindel000,8947409,71.16477,76.8875,F,3.618352,24.01481,30,-65
2026-01-02T13:20:24.925414,iSpindel000,8947409,71.16637,76.77499,F,3.613139,24.01563,30,-65
2026-01-02T13:20:56.767169,iSpindel000,8947409,71.15092,76.6625,F,3.613139,24.0077,30,-66
2026-01-02T13:21:28.407904,iSpindel000,8947409,71.15009,76.6625,F,3.618352,24.00728,30,-64
2026-01-02T13:22:01.280498,iSpindel000,8947409,71.1938,76.55,F,3.613139,24.0297,30,-65
2026-01-02T13:22:32.926831,iSpindel000,8947409,71.15497,76.4375,F,3.613139,24.00978,30,-66
2026-01-02T13:23:04.560400,iSpindel000,8947409,71.15636,76.325,F,3.618352,24.01049,30,-65
2026-01-02T13:23:38.375369,iSpindel000,8947409,71.19753,76.21249,F,3.613139,24.03161,30,-64
2026-01-02T13:24:11.238015,iSpindel000,8947409,71.18385,76.1,F,3.618352,24.02459,30,-65
2026-01-02T13:25:20.671642,iSpindel000,8947409,71.17738,75.9875,F,3.618352,24.02127,30,-68
2026-01-02T13:25:51.374180,iSpindel000,8947409,71.18285,75.875,F,3.613139,24.02408,30,-64
2026-01-02T13:26:22.100405,iSpindel000,8947409,71.12417,75.7625,F,3.613139,23.99398,30,-65
2026-01-02T13:26:58.057408,iSpindel000,8947409,71.18171,75.64999,F,3.613139,24.02349,30,-70
2026-01-02T13:27:29.688810,iSpindel000,8947409,71.16865,75.5375,F,3.613139,24.01679,30,-67
2026-01-02T13:29:54.064767,iSpindel000,8947409,0.520951,74.4125,F,3.618352,-13.76391,30,-50
2026-01-02T13:30:25.721254,iSpindel000,8947409,0.977486,74.52499,F,3.613139,-13.50984,30,-54
2026-01-02T13:35:47.663112,iSpindel000,8947409,2.218646,72.83749,F,3.613139,-12.81974,30,-46
2026-01-02T13:36:18.372352,iSpindel000,8947409,2.162954,72.6125,F,3.613139,-12.85069,30,-45
2026-01-02T13:36:50.337950,iSpindel000,8947409,41.73933,72.5,F,3.613139,8.654734,30,-47
2026-01-02T13:40:22.308737,iSpindel000,8947409,2.218925,74.075,F,3.832117,-12.81958,30,-44
2026-01-02T13:40:53.938060,iSpindel000,8947409,2.187766,73.85,F,3.847758,-12.8369,30,-45
2026-01-02T13:41:25.892027,iSpindel000,8947409,2.195329,73.96249,F,3.852972,-12.8327,30,-43
2026-01-02T13:41:59.687075,iSpindel000,8947409,2.189887,73.85,F,3.858186,-12.83572,30,-47
2026-01-02T13:42:31.632192,iSpindel000,8947409,2.207371,73.85,F,3.863399,-12.82601,30,-47
2026-01-02T13:43:03.579513,iSpindel000,8947409,2.197456,73.85,F,3.868613,-12.83151,30,-39
2026-01-02T13:43:35.530408,iSpindel000,8947409,2.208055,73.85,F,3.884254,-12.82563,30,-37
2026-01-02T13:44:07.487867,iSpindel000,8947409,2.236073,73.85,F,3.884254,-12.81006,30,-43
2026-01-02T15:10:07.598683,iSpindel000,8947409,2.225093,76.55,F,4.238791,-12.81616,30,-38
2026-01-02T15:10:39.246170,iSpindel000,8947409,2.189113,76.55,F,4.238791,-12.83615,30,-39
2026-01-02T15:11:10.912812,iSpindel000,8947409,2.215819,76.55,F,4.238791,-12.82131,30,-37
2026-01-02T15:11:42.831555,iSpindel000,8947409,26.99077,76.55,F,4.056309,0.754023,30,-40
2026-01-02T15:12:14.488915,iSpindel000,8947409,82.452,76.77499,F,4.051095,29.76428,30,-59
2026-01-02T15:26:56.794361,iSpindel000,8947409,79.75974,69.2375,F,4.045881,28.40008,30,-36
2026-01-02T15:31:10.520801,iSpindel000,8947409,69.46141,68.7875,F,4.045881,23.14029,30,-40
2026-01-02T15:31:43.080295,iSpindel000,8947409,5.690131,69.0125,F,4.045881,-10.89463,30,-33
2026-01-02T15:32:14.724397,iSpindel000,8947409,5.590481,69.35,F,4.045881,-10.94979,30,-34
2026-01-02T15:32:46.366211,iSpindel000,8947409,5.594608,69.575,F,4.045881,-10.94751,30,-33
2026-01-02T15:33:18.017381,iSpindel000,8947409,5.599242,69.6875,F,4.045881,-10.94494,30,-35
2026-01-02T15:33:49.653140,iSpindel000,8947409,5.600282,69.8,F,4.045881,-10.94437,30,-34
2026-01-02T15:34:21.304351,iSpindel000,8947409,5.593211,69.9125,F,4.045881,-10.94828,30,-35
2026-01-02T15:34:52.936922,iSpindel000,8947409,5.604366,69.9125,F,4.045881,-10.9421,30,-36
2026-01-02T15:35:24.573856,iSpindel000,8947409,5.577528,69.9125,F,4.045881,-10.95696,30,-34
2026-01-02T15:35:58.982218,iSpindel000,8947409,5.689013,69.9125,F,4.045881,-10.89525,30,-33
2026-01-02T15:36:30.633362,iSpindel000,8947409,5.610702,69.9125,F,4.045881,-10.9386,30,-33
2026-01-02T15:37:02.273207,iSpindel000,8947409,5.631264,69.8,F,4.045881,-10.92722,30,-39
2026-01-02T15:37:33.919625,iSpindel000,8947409,5.631325,69.8,F,4.045881,-10.92718,30,-34
2026-01-02T15:38:05.557041,iSpindel000,8947409,2.128149,69.8,F,4.045881,-12.87002,30,-32
2026-01-02T15:38:36.688503,iSpindel000,8947409,2.143909,69.8,F,4.045881,-12.86127,30,-31
2026-01-02T15:39:08.538954,iSpindel000,8947409,2.120738,69.8,F,4.045881,-12.87414,30,-32
2026-01-02T15:39:40.168489,iSpindel000,8947409,2.140601,69.8,F,4.045881,-12.86311,30,-32
2026-01-02T15:40:49.911741,iSpindel000,8947409,2.166806,69.6875,F,4.045881,-12.84854,30,-33
2026-01-02T15:41:21.569257,iSpindel000,8947409,2.129045,69.6875,F,4.045881,-12.86953,30,-34
2026-01-02T15:41:53.193927,iSpindel000,8947409,2.13572,69.6875,F,4.045881,-12.86582,30,-32
2026-01-02T15:42:23.944916,iSpindel000,8947409,2.136829,69.575,F,4.045881,-12.8652,30,-32
2026-01-02T15:42:55.864551,iSpindel000,8947409,2.181047,69.575,F,4.045881,-12.84063,30,-33
2026-01-02T15:43:27.507584,iSpindel000,8947409,2.153697,69.575,F,4.045881,-12.85583,30,-34
2026-01-02T15:43:59.161076,iSpindel000,8947409,2.099004,69.46249,F,4.045881,-12.88622,30,-33
2026-01-02T15:44:29.881534,iSpindel000,8947409,2.18731,69.46249,F,4.045881,-12.83715,30,-32
2026-01-02T15:45:01.811467,iSpindel000,8947409,2.108818,69.46249,F,4.045881,-12.88077,30,-35
2026-01-02T15:45:33.487590,iSpindel000,8947409,2.128724,69.35,F,4.045881,-12.86971,30,-34
2026-01-02T15:46:05.443331,iSpindel000,8947409,1.498134,69.35,F,4.045881,-13.22023,30,-63
2026-01-02T15:46:39.199376,iSpindel000,8947409,1.545206,69.35,F,4.045881,-13.19406,30,-63
2026-01-02T15:47:10.843432,iSpindel000,8947409,1.53164,69.2375,F,4.045881,-13.2016,30,-63
2026-01-02T15:47:41.560691,iSpindel000,8947409,1.561244,69.2375,F,4.045881,-13.18514,30,-62
2026-01-02T15:48:12.286105,iSpindel000,8947409,2.375677,69.125,F,4.03024,-12.7325,30,-66
2026-01-02T15:50:33.291426,iSpindel000,8947409,2.415233,68.7875,F,4.045881,-12.71052,30,-69
2026-01-02T15:51:44.565693,iSpindel000,8947409,2.426987,68.45,F,4.045881,-12.70399,30,-71
2026-01-02T15:52:56.767023,iSpindel000,8947409,2.425069,68.1125,F,4.045881,-12.70506,30,-71
2026-01-02T15:54:45.707084,iSpindel000,8947409,2.417964,67.4375,F,4.045881,-12.70901,30,-70
